"109年07月08日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,091,979","470","25,332,405","23.20","23.30","23.15","23.20","-","0.05","23.20","12","23.25","95","45.49",
"1203","味王","92,337","66","2,771,833","29.95","30.20","29.90","29.95"," ","0.00","29.95","12","30.00","4","15.60",
"1210","大成","2,353,634","1,256","103,534,987","43.90","44.15","43.70","44.10","+","0.30","44.05","15","44.10","63","14.60",
"1213","大飲","22,000","8","131,680","5.99","6.01","5.97","5.98"," ","0.00","5.89","5","6.01","2","",
"1215","卜蜂","454,197","372","31,023,284","68.00","68.50","68.00","68.40","+","0.40","68.40","4","68.50","55","12.60",
"1216","統一","7,652,157","2,803","561,066,065","73.20","73.60","72.60","73.30","+","0.10","73.30","279","73.40","29","22.91",
"1217","愛之味","2,294,567","652","17,193,874","7.45","7.54","7.45","7.51","+","0.07","7.51","29","7.52","13","62.58",
"1218","泰山","828,659","276","19,563,866","23.60","23.70","23.50","23.65","+","0.05","23.65","24","23.70","83","19.07",
"1219","福壽","130,129","82","2,740,815","21.30","21.30","20.90","21.05","X","0.00","20.90","21","21.05","22","15.48",
"1220","台榮","389,000","100","4,399,900","11.30","11.35","11.25","11.35","+","0.05","11.30","11","11.35","183","15.13",
"1225","福懋油","665,443","119","25,779,848","38.90","38.90","38.50","38.85","+","0.05","38.80","24","38.90","5","25.06",
"1227","佳格","1,851,087","1,133","121,391,608","65.20","66.30","65.10","65.80","-","0.70","65.80","20","65.90","1","18.48",
"1229","聯華","1,562,714","985","68,377,536","43.75","43.90","43.55","43.80","+","0.05","43.75","125","43.80","23","24.89",
"1231","聯華食","235,158","167","10,345,501","44.00","44.20","43.80","43.95","+","0.05","43.95","12","44.00","8","15.00",
"1232","大統益","255,042","231","32,226,334","126.00","127.00","126.00","127.00","+","1.00","126.50","40","127.00","51","21.53",
"1233","天仁","57,872","36","2,207,636","38.10","38.20","37.90","38.15","-","0.05","38.10","1","38.15","1","28.90",
"1234","黑松","89,540","83","3,041,422","34.05","34.05","33.85","34.00","-","0.10","33.95","13","34.00","3","17.26",
"1235","興泰","1,040,861","108","28,422,822","26.35","27.75","26.35","27.00","+","0.70","27.00","1","27.50","13","38.57",
"1236","宏亞","113,706","66","1,483,403","13.00","13.15","12.85","13.10","+","0.10","13.00","5","13.10","3","68.95",
"1256","鮮活果汁-KY","27,101","57","5,847,417","215.50","216.00","215.00","215.00","-","0.50","215.00","3","216.00","1","15.51",
"1702","南僑","334,573","242","14,935,985","44.60","44.75","44.55","44.55","-","0.05","44.55","38","44.60","10","13.06",
"1737","臺鹽","448,901","209","14,153,180","31.50","31.65","31.45","31.60","+","0.15","31.55","2","31.60","6","20.00",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

