"109年07月09日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,656,987","715","38,390,993","23.25","23.30","23.05","23.05","-","0.15","23.05","189","23.10","20","45.20",
"1203","味王","68,550","42","2,050,886","30.00","30.05","29.80","29.85","-","0.10","29.85","3","29.95","1","15.55",
"1210","大成","2,246,611","1,191","99,186,784","44.10","44.40","43.90","44.05","-","0.05","44.00","38","44.10","33","14.59",
"1213","大飲","11,502","11","69,535","6.05","6.05","6.05","6.05","+","0.07","6.05","1","6.12","2","",
"1215","卜蜂","701,839","538","47,834,103","68.50","68.80","68.00","68.00","-","0.40","68.00","249","68.10","2","12.52",
"1216","統一","8,502,085","3,125","624,882,732","73.00","73.90","72.50","73.50","+","0.20","73.50","1,176","73.60","24","22.97",
"1217","愛之味","2,134,915","624","16,008,215","7.54","7.54","7.46","7.48","-","0.03","7.48","10","7.49","2","62.33",
"1218","泰山","2,128,485","606","50,436,965","23.70","23.95","23.55","23.65"," ","0.00","23.65","22","23.70","6","19.07",
"1219","福壽","116,550","86","2,412,851","21.00","21.00","20.65","20.70","-","0.35","20.65","19","20.70","22","15.22",
"1220","台榮","633,199","196","7,231,257","11.40","11.55","11.30","11.40","+","0.05","11.35","29","11.40","30","15.20",
"1225","福懋油","420,610","93","16,306,298","39.00","39.00","38.60","38.70","-","0.15","38.65","3","38.75","6","24.97",
"1227","佳格","1,651,119","1,008","109,413,787","65.80","66.90","65.70","66.40","+","0.60","66.40","2","66.50","16","18.65",
"1229","聯華","2,012,018","1,357","87,987,700","43.85","43.95","43.60","43.60","-","0.20","43.55","54","43.60","51","24.77",
"1231","聯華食","229,350","199","10,093,450","44.00","44.10","43.95","44.00","+","0.05","43.95","15","44.00","1","15.02",
"1232","大統益","282,737","285","34,733,777","123.00","123.50","122.00","122.00","X","0.00","122.00","40","122.50","5","20.68",
"1233","天仁","80,638","64","3,079,188","38.15","38.25","38.15","38.25","+","0.10","38.25","16","38.30","3","28.98",
"1234","黑松","223,444","120","7,636,446","34.20","34.50","34.00","34.15","+","0.15","34.10","14","34.20","11","17.34",
"1235","興泰","958,419","78","26,495,245","27.00","28.10","27.00","28.00","+","1.00","28.00","5","28.05","1","40.00",
"1236","宏亞","66,014","56","870,980","13.00","13.35","13.00","13.25","+","0.15","13.10","5","13.25","2","69.74",
"1256","鮮活果汁-KY","27,065","67","5,822,567","216.00","216.00","214.00","215.00"," ","0.00","214.50","1","215.00","4","15.51",
"1702","南僑","622,691","421","27,994,560","44.70","45.25","44.70","45.10","+","0.55","45.05","2","45.10","13","13.23",
"1737","臺鹽","899,215","336","28,442,769","31.65","31.70","31.55","31.60"," ","0.00","31.60","18","31.65","41","20.00",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

