"109年06月15日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,172,144","528","25,509,419","21.95","22.00","21.50","21.75"," ","0.00","21.70","5","21.75","4","42.65",
"1203","味王","60,482","37","1,717,387","28.30","28.60","28.25","28.35","-","0.15","28.35","2","28.50","1","14.77",
"1210","大成","1,810,827","1,174","77,977,689","42.50","43.45","42.50","42.70","+","0.45","42.70","11","42.80","9","14.14",
"1213","大飲","12,029","9","69,192","5.96","5.96","5.69","5.71","-","0.29","5.71","3","5.85","2","",
"1215","卜蜂","2,929,243","2,159","217,854,425","74.00","76.00","73.00","73.30","+","0.20","73.30","20","73.40","10","13.50",
"1216","統一","13,644,589","5,828","972,193,399","71.90","72.00","70.60","70.60","-","1.40","70.60","212","70.70","9","22.06",
"1217","愛之味","2,806,471","1,066","20,907,222","7.39","7.57","7.33","7.38","+","0.02","7.38","5","7.40","2","61.50",
"1218","泰山","1,745,023","849","40,714,029","23.60","23.75","23.00","23.00","-","0.80","23.00","90","23.05","14","18.55",
"1219","福壽","144,202","64","2,829,124","19.70","19.85","19.40","19.85","-","0.05","19.85","8","20.00","7","14.60",
"1220","台榮","276,267","55","2,977,205","10.75","10.85","10.70","10.75"," ","0.00","10.75","45","10.80","5","14.33",
"1225","福懋油","104,200","78","3,851,758","37.30","37.30","36.80","36.95","+","0.05","36.90","1","36.95","8","23.84",
"1227","佳格","1,598,115","1,211","101,413,737","64.00","64.00","63.00","63.00","-","0.90","63.00","120","63.10","3","17.70",
"1229","聯華","2,257,629","1,387","94,604,868","42.15","42.15","41.75","41.85","-","0.15","41.85","6","41.90","17","23.78",
"1231","聯華食","156,549","122","6,600,014","42.15","42.30","42.05","42.10"," ","0.00","42.05","11","42.10","2","14.37",
"1232","大統益","21,203","56","2,584,266","122.00","122.50","121.50","122.00"," ","0.00","121.50","1","122.00","4","20.68",
"1233","天仁","15,000","13","538,900","36.00","36.00","35.85","35.90","-","0.10","35.85","11","36.00","5","27.20",
"1234","黑松","51,611","35","1,664,413","32.25","32.45","32.10","32.35","+","0.10","32.20","1","32.25","2","16.42",
"1235","興泰","5,099","8","130,117","25.50","25.60","25.45","25.60","+","0.15","25.45","3","25.70","1","36.57",
"1236","宏亞","71,009","35","860,163","12.15","12.15","12.10","12.10"," ","0.00","12.05","2","12.15","2","63.68",
"1256","鮮活果汁-KY","42,802","162","8,962,109","208.00","210.00","207.00","210.00"," ","0.00","209.50","1","210.00","1","15.15",
"1702","南僑","229,173","199","10,288,689","45.10","45.15","44.75","44.80","-","0.20","44.80","5","44.85","12","13.14",
"1737","臺鹽","153,810","142","4,785,692","31.05","31.25","31.00","31.05","+","0.05","31.00","45","31.15","13","19.65",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

