"109年06月10日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,228,762","580","28,084,507","22.90","23.00","22.70","22.80","-","0.10","22.80","45","22.85","23","44.71",
"1203","味王","110,773","75","3,168,203","28.35","28.85","28.35","28.80","+","0.45","28.70","2","28.80","8","15.00",
"1210","大成","2,387,386","1,114","103,854,519","43.20","43.65","43.20","43.55"," ","0.00","43.55","22","43.60","12","14.42",
"1213","大飲","6,203","9","34,750","5.54","5.64","5.53","5.53","-","0.07","5.51","1","5.65","1","",
"1215","卜蜂","789,838","656","58,450,420","73.30","74.50","73.30","74.50","+","1.20","74.30","15","74.50","66","13.72",
"1216","統一","10,103,912","2,946","744,749,081","73.90","74.00","73.40","73.70","-","0.20","73.70","15","73.80","47","23.03",
"1217","愛之味","18,214,581","5,044","143,220,904","7.45","8.16","7.45","8.13","+","0.70","8.13","142","8.14","198","67.75",
"1218","泰山","1,049,789","444","25,310,509","24.25","24.25","24.00","24.10","-","0.10","24.10","27","24.15","28","19.44",
"1219","福壽","172,278","108","3,466,464","20.00","20.30","20.00","20.20","+","0.35","20.15","2","20.20","35","14.85",
"1220","台榮","471,029","103","5,135,964","10.85","10.95","10.85","10.90"," ","0.00","10.85","84","10.90","7","14.53",
"1225","福懋油","1,050,414","77","39,307,423","38.90","39.10","38.80","38.95","+","0.05","38.85","3","38.95","3","25.13",
"1227","佳格","1,800,650","995","118,877,972","66.00","66.30","65.10","66.20","+","0.70","66.10","5","66.20","36","18.60",
"1229","聯華","1,928,421","1,224","83,131,384","43.00","43.20","42.90","43.20","+","0.05","43.20","15","43.25","49","24.55",
"1231","聯華食","258,570","189","11,054,940","42.65","42.90","42.45","42.75","+","0.20","42.70","14","42.80","2","14.59",
"1232","大統益","62,987","91","7,777,885","123.50","124.00","122.00","123.50"," ","0.00","122.50","7","124.00","31","20.93",
"1233","天仁","21,103","19","773,085","36.60","36.70","36.55","36.55","-","0.05","36.55","7","36.70","2","27.69",
"1234","黑松","91,728","79","3,032,596","32.80","33.20","32.80","33.15","+","0.20","33.10","4","33.20","23","16.83",
"1235","興泰","21,000","19","542,500","25.70","25.95","25.70","25.80","-","0.20","25.70","5","25.95","1","36.86",
"1236","宏亞","38,274","47","466,881","12.25","12.25","12.15","12.20","-","0.05","12.20","3","12.25","3","64.21",
"1256","鮮活果汁-KY","30,230","109","6,514,780","216.00","216.00","214.50","215.00","-","1.00","214.50","6","215.00","3","15.51",
"1702","南僑","276,666","238","13,013,931","47.40","47.40","46.85","46.95","-","0.55","46.95","2","47.00","1","13.77",
"1737","臺鹽","133,913","91","4,255,540","31.75","31.80","31.70","31.75"," ","0.00","31.75","14","31.85","14","20.09",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

