"109年05月14日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,699,391","791","38,055,246","22.45","22.75","22.15","22.15","-","0.45","22.15","17","22.20","1","43.43",
"1203","味王","62,553","44","1,752,217","28.05","28.10","27.95","28.00","-","0.05","27.95","3","28.00","2","14.58",
"1210","大成","3,781,964","2,442","160,942,864","42.30","43.00","41.90","41.90","-","0.45","41.90","35","41.95","2","13.87",
"1213","大飲","16,002","6","96,070","6.02","6.02","5.83","5.83","-","0.19","5.83","1","6.10","1","",
"1215","卜蜂","3,524,541","2,307","250,008,374","71.40","71.80","70.00","70.60","-","1.30","70.50","68","70.60","6","13.00",
"1216","統一","7,019,442","3,086","489,683,912","70.00","70.10","69.30","70.00","-","0.40","70.00","238","70.10","290","21.88",
"1217","愛之味","1,530,713","477","10,822,390","7.12","7.12","7.02","7.02","-","0.08","7.02","62","7.03","3","58.50",
"1218","泰山","2,656,834","1,122","66,011,547","25.10","25.30","24.25","24.35","-","0.65","24.30","6","24.35","23","19.64",
"1219","福壽","57,342","41","1,060,239","18.55","18.60","18.20","18.25","-","0.35","18.15","4","18.30","6","13.42",
"1220","台榮","318,000","69","3,352,200","10.60","10.60","10.50","10.50","-","0.15","10.50","1","10.55","138","14.00",
"1225","福懋油","131,023","102","4,890,867","37.80","37.80","37.05","37.60","-","0.20","37.40","4","37.60","7","24.26",
"1227","佳格","1,507,221","1,194","102,573,370","68.20","68.90","67.00","67.80","-","0.10","67.70","3","67.80","15","18.03",
"1229","聯華","5,485,619","3,305","227,084,185","41.75","41.95","41.00","41.10","-","0.70","41.10","4","41.15","2","23.35",
"1231","聯華食","243,911","159","10,053,354","41.40","41.40","41.10","41.20","-","0.20","41.15","5","41.20","8","14.06",
"1232","大統益","29,199","47","3,426,482","117.50","118.00","117.00","117.50"," ","0.00","117.50","1","118.00","20","19.92",
"1233","天仁","12,000","12","428,750","35.80","36.00","35.55","36.00","+","0.20","35.60","2","36.20","2","27.27",
"1234","黑松","73,926","58","2,346,351","31.85","31.85","31.70","31.75","-","0.15","31.65","7","31.85","7","16.12",
"1235","興泰","40,148","19","1,033,809","26.50","26.50","25.50","25.50","-","1.40","25.50","5","25.95","2","36.43",
"1236","宏亞","20,728","26","247,380","11.85","12.00","11.80","11.95","+","0.05","11.95","1","12.00","14","62.89",
"1256","鮮活果汁-KY","69,430","198","13,746,266","198.50","198.50","197.00","197.50","-","2.50","197.50","1","199.00","3","14.25",
"1702","南僑","217,770","184","9,738,411","44.80","45.20","44.35","44.35","-","0.45","44.35","1","44.40","12","11.37",
"1737","臺鹽","296,063","171","9,116,280","30.95","30.95","30.65","30.75","-","0.20","30.70","3","30.75","4","19.46",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

