"109年07月10日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","2,361,294","1,150","53,723,353","23.05","23.10","22.55","22.60","-","0.45","22.55","96","22.60","104","44.31",
"1203","味王","25,995","41","772,441","29.85","29.85","29.65","29.75","-","0.10","29.70","10","29.80","2","15.49",
"1210","大成","2,074,632","1,210","91,070,002","44.10","44.15","43.60","43.70","-","0.35","43.65","27","43.70","228","14.47",
"1213","大飲","3,401","6","20,387","5.90","6.10","5.90","6.10","+","0.05","6.10","1","6.26","1","",
"1215","卜蜂","1,009,247","684","68,488,496","68.10","68.40","67.40","68.00"," ","0.00","67.90","5","68.00","115","12.52",
"1216","統一","7,779,462","3,034","571,516,132","73.40","73.80","72.60","73.60","+","0.10","73.60","2,007","73.70","407","23.00",
"1217","愛之味","2,082,767","747","15,433,449","7.46","7.50","7.38","7.38","-","0.10","7.37","129","7.38","247","61.50",
"1218","泰山","1,548,980","536","36,721,673","23.80","23.85","23.60","23.65"," ","0.00","23.60","62","23.65","72","19.07",
"1219","福壽","136,015","61","2,790,253","20.85","20.85","20.40","20.45","-","0.25","20.45","1","20.55","2","15.04",
"1220","台榮","313,130","132","3,559,931","11.40","11.50","11.30","11.45","+","0.05","11.40","10","11.45","19","15.27",
"1225","福懋油","142,014","99","5,394,138","38.70","38.70","37.60","37.75","-","0.95","37.75","1","37.85","3","24.35",
"1227","佳格","1,326,998","878","87,641,761","66.90","66.90","65.20","66.00","-","0.40","66.00","234","66.10","2","18.54",
"1229","聯華","2,500,746","1,529","107,752,952","43.60","43.60","42.90","43.05","-","0.55","43.00","375","43.05","473","24.46",
"1231","聯華食","296,901","232","12,927,762","44.00","44.00","43.15","43.60","-","0.40","43.55","12","43.60","55","14.88",
"1232","大統益","116,180","127","14,071,780","122.00","122.00","120.50","120.50","-","1.50","120.50","24","121.00","6","20.42",
"1233","天仁","82,540","67","3,018,187","36.65","36.85","36.40","36.70","X","0.00","36.70","1","36.85","3","27.80",
"1234","黑松","169,573","106","5,780,472","34.30","34.35","33.90","34.15"," ","0.00","34.10","8","34.20","13","17.34",
"1235","興泰","34,725","32","957,785","28.00","28.00","27.20","28.00"," ","0.00","27.75","2","28.00","3","40.00",
"1236","宏亞","38,291","71","499,869","13.20","13.30","12.95","13.00","-","0.25","13.00","1","13.05","2","68.42",
"1256","鮮活果汁-KY","47,172","128","10,001,214","214.50","214.50","211.00","211.00","-","4.00","211.00","7","211.50","2","15.22",
"1702","南僑","500,439","424","22,227,715","45.20","45.20","44.00","44.25","-","0.85","44.20","48","44.25","67","12.98",
"1737","臺鹽","997,530","288","31,403,338","31.60","31.65","31.30","31.40","-","0.20","31.35","33","31.40","4","19.87",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

