"109年07月01日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,342,525","580","30,991,017","23.10","23.40","22.95","22.95","-","0.05","22.90","118","22.95","8","45.00",
"1203","味王","154,057","111","4,638,891","29.80","31.30","29.80","29.90","+","0.45","29.90","2","29.95","2","15.57",
"1210","大成","1,968,482","1,366","84,416,569","42.70","43.10","42.70","42.95","+","0.30","42.90","5","42.95","5","14.22",
"1213","大飲","16,014","10","93,534","5.80","6.02","5.80","6.00"," ","0.00","5.86","6","5.99","2","",
"1215","卜蜂","900,488","638","61,692,572","68.30","68.70","68.20","68.70","+","0.50","68.60","38","68.80","19","12.65",
"1216","統一","8,133,087","3,812","580,548,401","71.30","71.60","71.20","71.20","-","0.10","71.20","117","71.30","21","22.25",
"1217","愛之味","2,010,322","759","15,297,834","7.62","7.67","7.55","7.55","-","0.07","7.55","7","7.56","10","62.92",
"1218","泰山","757,357","291","17,556,528","23.20","23.30","23.10","23.15"," ","0.00","23.15","24","23.20","76","18.67",
"1219","福壽","140,981","75","3,010,590","21.20","21.60","21.20","21.30","-","0.05","21.30","7","21.40","10","15.66",
"1220","台榮","236,000","80","2,653,700","11.15","11.30","11.15","11.20"," ","0.00","11.20","62","11.25","51","14.93",
"1225","福懋油","38,077","27","1,431,537","37.75","37.75","37.00","37.70","-","0.05","37.65","3","37.75","9","24.32",
"1227","佳格","747,197","571","47,699,322","63.40","64.10","63.40","63.70","+","0.70","63.70","19","63.80","2","17.89",
"1229","聯華","1,640,047","859","70,111,273","42.55","42.95","42.55","42.75","+","0.25","42.70","33","42.75","1","24.29",
"1231","聯華食","253,817","200","11,119,469","43.65","44.00","43.50","43.80","+","0.05","43.75","4","43.80","4","14.95",
"1232","大統益","68,873","87","8,404,879","121.00","122.50","121.00","122.50","+","0.50","122.50","2","123.00","21","20.76",
"1233","天仁","21,050","17","770,831","36.50","36.75","36.50","36.70","+","0.20","36.70","2","36.80","7","27.80",
"1234","黑松","43,039","39","1,421,487","33.10","33.10","32.95","32.95","-","0.05","33.05","1","33.10","3","16.73",
"1235","興泰","5,000","5","127,900","25.40","25.70","25.40","25.70","+","0.15","25.55","2","25.60","2","36.71",
"1236","宏亞","94,734","47","1,186,649","12.40","12.75","12.35","12.60","+","0.20","12.55","3","12.60","8","66.32",
"1256","鮮活果汁-KY","29,508","79","6,138,680","208.00","208.50","206.50","208.50","-","0.50","208.50","1","209.50","2","15.04",
"1702","南僑","535,353","390","23,824,985","44.35","44.75","44.30","44.60","X","0.00","44.60","9","44.70","3","13.08",
"1737","臺鹽","255,849","114","7,994,137","31.25","31.30","31.15","31.30","+","0.05","31.25","24","31.30","23","19.81",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

