"109年06月03日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","1,149,598","444","25,783,600","22.45","22.50","22.35","22.45","+","0.10","22.40","57","22.45","9","44.02",
"1203","味王","108,732","59","3,097,412","28.55","28.65","28.40","28.50"," ","0.00","28.45","6","28.60","6","14.84",
"1210","大成","1,974,429","1,180","86,601,476","43.80","44.10","43.65","44.10","+","0.30","44.05","34","44.10","10","14.60",
"1213","大飲","8,513","11","50,793","6.00","6.00","6.00","6.00","X","0.00","5.61","5","5.99","1","",
"1215","卜蜂","1,736,785","883","127,391,309","72.90","73.70","72.90","73.50","+","0.60","73.50","16","73.60","26","13.54",
"1216","統一","10,773,724","4,721","800,636,460","74.80","74.80","73.90","74.30","+","0.80","74.20","177","74.30","26","23.22",
"1217","愛之味","2,659,368","927","19,128,525","7.17","7.24","7.15","7.20","+","0.05","7.19","3","7.20","4","60.00",
"1218","泰山","1,186,493","577","29,502,212","25.00","25.00","24.70","24.90"," ","0.00","24.90","96","24.95","11","20.08",
"1219","福壽","50,712","43","974,028","19.25","19.30","19.10","19.20","-","0.05","19.20","3","19.30","162","14.12",
"1220","台榮","356,002","77","3,860,920","10.80","10.90","10.75","10.85","+","0.15","10.80","58","10.85","24","14.47",
"1225","福懋油","110,356","78","4,176,920","37.90","37.90","37.60","37.90","+","0.30","37.85","4","37.90","5","24.45",
"1227","佳格","1,389,174","1,079","91,578,635","66.10","66.50","65.40","65.80","+","0.60","65.80","30","66.00","2","18.48",
"1229","聯華","2,764,291","1,768","116,858,769","42.30","42.50","42.10","42.40","+","0.20","42.35","17","42.40","49","24.09",
"1231","聯華食","376,368","251","15,842,997","42.10","42.15","42.00","42.15","+","0.20","42.10","48","42.15","1","14.39",
"1232","大統益","122,729","126","14,987,167","120.50","123.00","120.50","123.00","+","3.00","122.50","1","123.00","19","20.85",
"1233","天仁","37,225","36","1,352,338","36.50","36.50","36.30","36.35","+","0.05","36.35","2","36.40","2","27.54",
"1234","黑松","168,287","90","5,572,020","33.00","33.20","33.00","33.10","+","0.25","33.05","1","33.10","3","16.80",
"1235","興泰","17,375","16","451,173","26.00","26.20","25.80","26.00"," ","0.00","25.80","2","26.00","31","37.14",
"1236","宏亞","106,488","85","1,304,542","12.10","12.55","12.10","12.15","+","0.05","12.15","3","12.20","1","63.95",
"1256","鮮活果汁-KY","82,962","130","17,816,800","214.50","216.50","213.00","213.50","-","1.00","213.50","1","214.00","1","15.40",
"1702","南僑","323,741","276","14,714,304","45.45","45.60","45.30","45.55","+","0.35","45.55","5","45.60","12","13.36",
"1737","臺鹽","208,948","165","6,637,750","32.00","32.00","31.65","31.75","+","0.25","31.70","7","31.75","1","20.09",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

