"109年06月04日每日收盤行情(食品工業)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
"1201","味全","3,063,904","1,231","69,781,449","22.60","23.00","22.50","22.85","+","0.40","22.80","6","22.85","72","44.80",
"1203","味王","74,253","58","2,120,082","28.50","28.65","28.45","28.55","+","0.05","28.45","5","28.55","9","14.87",
"1210","大成","1,361,386","894","60,020,151","44.20","44.20","43.90","44.15","+","0.05","44.10","17","44.15","23","14.62",
"1213","大飲","37,147","18","214,368","5.99","6.00","5.62","5.71","-","0.29","5.74","2","5.88","1","",
"1215","卜蜂","2,212,726","1,467","164,911,668","73.80","74.90","73.60","74.70","+","1.20","74.60","4","74.70","47","13.76",
"1216","統一","8,940,617","3,651","663,603,155","73.60","74.60","73.50","74.60","+","0.30","74.50","72","74.60","246","23.31",
"1217","愛之味","17,630,796","4,738","131,192,336","7.26","7.55","7.23","7.48","+","0.28","7.48","56","7.49","35","62.33",
"1218","泰山","1,710,987","564","42,417,869","24.90","25.00","24.70","24.75","-","0.15","24.70","101","24.75","14","19.96",
"1219","福壽","58,873","48","1,132,971","19.25","19.40","19.10","19.25","+","0.05","19.20","1","19.25","1","14.15",
"1220","台榮","130,328","66","1,414,066","10.90","10.90","10.80","10.85"," ","0.00","10.80","25","10.85","5","14.47",
"1225","福懋油","118,147","91","4,461,996","38.00","38.15","37.40","37.90"," ","0.00","37.90","1","38.00","15","24.45",
"1227","佳格","1,021,803","783","66,916,509","66.00","66.40","65.20","65.40","-","0.40","65.30","30","65.40","3","18.37",
"1229","聯華","1,307,750","889","55,427,806","42.50","42.55","42.30","42.40"," ","0.00","42.35","4","42.40","72","24.09",
"1231","聯華食","265,312","173","11,174,861","42.20","42.20","42.00","42.10","-","0.05","42.10","1","42.15","4","14.37",
"1232","大統益","66,675","87","8,244,025","124.00","125.00","123.00","123.00"," ","0.00","123.00","28","124.00","14","20.85",
"1233","天仁","14,235","15","518,761","36.50","36.50","36.40","36.40","+","0.05","36.45","1","36.50","2","27.58",
"1234","黑松","75,414","71","2,485,012","33.00","33.00","32.90","33.00","-","0.10","32.95","4","33.00","5","16.75",
"1235","興泰","19,257","11","494,880","25.80","26.00","25.60","26.00"," ","0.00","25.60","2","26.00","7","37.14",
"1236","宏亞","23,506","39","286,891","12.15","12.25","12.15","12.15"," ","0.00","12.15","12","12.20","10","63.95",
"1256","鮮活果汁-KY","85,819","177","18,192,447","214.50","214.50","211.00","212.50","-","1.00","212.00","1","212.50","1","15.33",
"1702","南僑","432,140","312","19,900,235","46.15","46.30","45.70","46.30","+","0.75","46.15","3","46.30","18","13.58",
"1737","臺鹽","361,671","180","11,467,829","31.85","31.95","31.50","31.75"," ","0.00","31.55","14","31.75","6","20.09",
"備註:"
"漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。",
"當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。",
"除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。",
"本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。",

